procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-00105,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Food Services & Catering Contract — Province of Ontario,Food Services & Catering,562111,"$2,500,000–$5,000,000",Cintas Corporation,1 Year,2026-09-03,2026-11-03,2027-08-24,2024-10-23,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Cintas Corporation; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$25,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00107,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Custodial Services Contract — Transport for NSW,Janitorial & Custodial Services,484110,"$10,000,000–$25,000,000",Pitney Bowes Inc.,5 Years + 2 Options,2026-08-11,2026-11-24,2026-10-04,2025-01-30,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Pitney Bowes Inc.; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$5,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00108,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Custodial Services Contract — Toronto Transit Commission (TTC),Janitorial & Custodial Services,561612,"$150,000–$300,000",Recall Holdings,1 Year + 4 Options,2026-08-13,2026-09-22,2027-09-01,2026-01-27,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Recall Holdings; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual invoice processing — AI automation saves 40+ hours/month,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00109,City of Sydney — Procurement,Municipal,"Sydney, NSW",AU,Facilities Maintenance & Repair Services — City of Sydney,Facilities Maintenance & Repair,562111,"$300,000–$500,000",ServiceMaster Clean,5 Years + 2 Options,2026-07-11,2026-09-16,2027-07-30,2025-08-06,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.cityofsydney.nsw.gov.au/council/doing-business-with-us,procurement@cityofsydney.nsw.gov.au,+61 2 9265 9333,Primary: ServiceMaster Clean; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$50,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00110,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,HVAC Maintenance & Mechanical Services — NHS Supply Chain,HVAC & Mechanical Services,541512,"$10,000,000–$25,000,000",Coverall Holding Company,3 Years,2026-08-11,2026-09-22,2027-09-10,2024-06-03,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: Coverall Holding Company; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Spreadsheet-based vendor management — CRM integration opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00114,Highways England (National Highways),Infrastructure,"Birmingham, ENG",UK,Healthcare Facility Support Services — Highways England (National Highways),Healthcare Support Services,541513,"$1,000,000–$2,500,000",Clean Harbors Inc.,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-03,2026-08-29,2028-01-23,2024-08-04,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://nationalhighways.co.uk/industry-information/procurement/,procurement@nationalhighways.co.uk,+44 300 123 5000,Primary: Clean Harbors Inc.; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual scheduling of recurring services — automation ROI 300%+,"$25,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00123,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,Uniformed Security Guard Services — NHS Supply Chain,Security Guard Services,493110,"$25,000–$75,000",Unknown/No Incumbent,2 Years,2026-08-15,2026-08-01,2028-02-20,2026-05-29,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Spreadsheet-based vendor management — CRM integration opportunity,"$10,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00127,Birmingham City Council — Procurement,Municipal,"Birmingham, ENG",UK,AI & Process Automation Implementation Services — Birmingham City Council,AI & Automation Implementation,561720,"$10,000,000–$25,000,000",Stericycle Inc.,3 Years + 2 Options,2026-07-04,2026-10-25,2027-01-14,2024-09-18,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.birmingham.gov.uk/procurement,procurement@birmingham.gov.uk,+44 121 303 9944,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$10,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00128,City of Toronto — Purchasing and Materials Management,Municipal,"Toronto, ON",CA,Uniformed Security Guard Services — City of Toronto,Security Guard Services,561720,"$2,500,000–$5,000,000",Fluor Corporation,5 Years + 2 Options,2026-08-15,2026-11-24,2027-09-03,2025-06-07,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.toronto.ca/business-economy/doing-business-with-the-city/purchasing-and-materials-management/,purchasing@toronto.ca,+1 (416) 392-7312,Primary: Fluor Corporation; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Email-based bid notifications — automated alert system opportunity,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00131,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,Uniformed Security Guard Services — NHS Supply Chain,Security Guard Services,561720,"$5,000,000–$10,000,000",Regional Service Provider,1 Year,2026-07-25,2026-10-18,2028-04-04,2025-12-31,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: Regional Service Provider; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Manual contract renewal tracking — automated renewal system opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00135,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Facilities Maintenance & Repair Services — Transport for NSW,Facilities Maintenance & Repair,561720,"$10,000,000–$25,000,000",Regional Service Provider,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-05,2026-11-08,2027-01-31,2024-10-09,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Regional Service Provider; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual contract renewal tracking — automated renewal system opportunity,"$5,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00141,Crown Commercial Service (CCS),Central Government,"Liverpool, ENG",UK,Debris Removal & Waste Hauling Services — Crown Commercial Service (CCS),Debris Removal & Waste Management,562111,"$10,000,000–$25,000,000",Xerox Corporation,3 Years + 2 Options,2026-09-16,2026-09-21,2026-12-20,2025-11-24,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.crowncommercial.gov.uk,info@crowncommercial.gov.uk,+44 345 410 2222,Primary: Xerox Corporation; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Paper timesheets — digital workforce management opportunity,"$5,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00142,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,Debris Removal & Waste Hauling Services — NHS Supply Chain,Debris Removal & Waste Management,562111,"$25,000,000+",Stericycle Inc.,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-06,2026-10-01,2027-12-02,2025-06-27,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Email-based bid notifications — automated alert system opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00144,AusTender — Australian Government Procurement,Federal,"Canberra, ACT",AU,Transportation & Logistics Services — AusTender,Transportation & Logistics,561720,"$25,000,000+",SAIC (Science Applications International Corp.),1 Year + 4 Options,2026-07-30,2026-09-24,2026-08-29,2025-02-05,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.tenders.gov.au,austender@finance.gov.au,+61 2 6215 2222,Primary: SAIC (Science Applications International Corp.); Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Paper timesheets — digital workforce management opportunity,"$25,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00145,City of Sydney — Procurement,Municipal,"Sydney, NSW",AU,Public Works & Infrastructure Maintenance — City of Sydney,Public Works & Infrastructure,562111,"$5,000,000–$10,000,000",G4S Secure Solutions,2 Years,2026-08-16,2026-09-09,2028-05-10,2026-01-24,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.cityofsydney.nsw.gov.au/council/doing-business-with-us,procurement@cityofsydney.nsw.gov.au,+61 2 9265 9333,Primary: G4S Secure Solutions; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual invoice processing — AI automation saves 40+ hours/month,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00147,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,Debris Removal & Waste Hauling Services — Victorian Government,Debris Removal & Waste Management,493110,"$5,000,000–$10,000,000",Cintas Corporation,3 Years + 2 Options,2026-06-20,2026-11-02,2027-06-01,2026-02-13,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: Cintas Corporation; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Paper timesheets — digital workforce management opportunity,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00149,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,Records Management & Document Digitization Services — Victorian Government,Records Management & Digitization,493110,"$5,000,000–$10,000,000",Jacobs Engineering Group,5 Years,2026-09-26,2026-08-28,2027-06-02,2024-11-08,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$25,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00150,NSW Government — eTendering,State,"Sydney, NSW",AU,Healthcare Facility Support Services — NSW Government,Healthcare Support Services,561612,"$25,000–$75,000",Manpower Group,3 Years,2026-07-01,2026-11-12,2027-08-24,2024-06-04,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://tenders.nsw.gov.au,procurement@treasury.nsw.gov.au,+61 2 9228 4000,Primary: Manpower Group; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Email-based bid notifications — automated alert system opportunity,"$7,500/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00152,Birmingham City Council — Procurement,Municipal,"Birmingham, ENG",UK,IT Infrastructure & Managed Services Contract — Birmingham City Council,IT Infrastructure & Managed Services,484110,"$150,000–$300,000",Allied Universal Security Services,1 Year,2026-07-07,2026-08-24,2027-07-08,2025-03-28,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.birmingham.gov.uk/procurement,procurement@birmingham.gov.uk,+44 121 303 9944,Primary: Allied Universal Security Services; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual contract renewal tracking — automated renewal system opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00154,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Electrical Maintenance & Repair Services — Transport for NSW,Electrical Services,562111,"$5,000,000–$10,000,000",Jacobs Engineering Group,1 Year,2026-07-08,2026-09-03,2027-05-29,2025-06-28,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Paper timesheets — digital workforce management opportunity,"$10,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00155,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Custodial Services Contract — Toronto Transit Commission (TTC),Janitorial & Custodial Services,561730,"$300,000–$500,000",Manpower Group,5 Years,2026-06-14,2026-10-16,2027-12-11,2025-06-14,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Manpower Group; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
