procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-00157,Sacramento County — Purchasing Division,County,"Sacramento, CA",US,Custodial Services Contract — Sacramento County,Janitorial & Custodial Services,562111,"$25,000,000+",Iron Mountain Inc.,3 Years + 2 Options,2026-07-18,2026-11-14,2026-09-06,2025-07-17,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.saccounty.gov/departments/purchasing,purchasing@saccounty.gov,(916) 875-6060,Primary: Iron Mountain Inc.; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00165,California Department of Education (CDE),State,"Sacramento, CA",US,Temporary Staffing & Workforce Solutions — California Department of Education (CDE),Staffing & Temporary Labor,541512,"$500,000–$1,000,000",Leidos Holdings Inc.,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-11,2026-10-08,2027-02-17,2025-07-21,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.cde.ca.gov/re/di/oi/,cde.procurement@cde.ca.gov,(916) 319-0800,Primary: Leidos Holdings Inc.; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00166,Social Security Administration (SSA),Federal,"Baltimore, MD",US,Professional Consulting Services — Social Security Administration (SSA),Consulting & Professional Services,238320,"$2,500,000–$5,000,000",Robert Half International,2 Years,2026-09-06,2026-10-07,2027-04-23,2025-09-17,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.ssa.gov/oag/,ssaprocure@ssa.gov,(410) 965-0000,Primary: Robert Half International; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Paper timesheets — digital workforce management opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00169,Highways England (National Highways),Infrastructure,"Birmingham, ENG",UK,Construction & Facility Renovation Services — Highways England (National Highways),Construction & Renovation,561730,"$5,000,000–$10,000,000",Parsons Corporation,3 Years + 2 Options,2026-08-26,2026-11-01,2028-03-26,2025-09-12,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://nationalhighways.co.uk/industry-information/procurement/,procurement@nationalhighways.co.uk,+44 300 123 5000,Primary: Parsons Corporation; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Spreadsheet-based vendor management — CRM integration opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00170,Port of Oakland,Port Authority,"Oakland, CA",US,Uniformed Security Guard Services — Port of Oakland,Security Guard Services,561730,"$300,000–$500,000",Leidos Holdings Inc.,1 Year + 4 Options,2026-08-27,2026-07-29,2027-06-14,2024-11-05,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.portofoakland.com/business/procurement/,procurement@portofoakland.com,(510) 627-1100,Primary: Leidos Holdings Inc.; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00175,City of Atlanta — Department of Procurement,Municipal,"Atlanta, GA",US,Records Management & Document Digitization Services — City of Atlanta,Records Management & Digitization,561612,"$75,000–$150,000",Xerox Corporation,5 Years,2026-09-08,2026-11-02,2026-10-26,2025-10-25,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.atlantaga.gov/government/departments/procurement,procurement@atlantaga.gov,(404) 330-6182,Primary: Xerox Corporation; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Email-based bid notifications — automated alert system opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00180,Port of Los Angeles,Port Authority,"Los Angeles, CA",US,Grounds Maintenance & Landscaping Services — Port of Los Angeles,Landscaping & Grounds Maintenance,562111,"$1,000,000–$2,500,000",ABM Industries Inc.,1 Year + 4 Options,2026-07-30,2026-11-25,2027-11-21,2025-12-05,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.portoflosangeles.org/business/procurement,procurement@portla.org,(310) 732-3508,Primary: ABM Industries Inc.; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00182,City of Seattle — Purchasing & Contracting,Municipal,"Seattle, WA",US,IT Infrastructure & Managed Services Contract — City of Seattle,IT Infrastructure & Managed Services,541512,"$500,000–$1,000,000",Republic Services Inc.,1 Year + 4 Options,2026-08-24,2026-08-25,2028-03-16,2025-09-06,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.seattle.gov/finance-and-administrative-services/contracting,purchasing@seattle.gov,(206) 684-0444,Primary: Republic Services Inc.; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00183,City of Houston — Office of Business Opportunities,Municipal,"Houston, TX",US,Food Services & Catering Contract — City of Houston,Food Services & Catering,561710,"$25,000–$75,000",Aramark Corporation,3 Years,2026-08-03,2026-07-20,2027-05-27,2026-01-30,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.houstontx.gov/obo/,obo@houstontx.gov,(832) 393-0600,Primary: Aramark Corporation; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual contract renewal tracking — automated renewal system opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00193,Birmingham City Council — Procurement,Municipal,"Birmingham, ENG",UK,Facilities Maintenance & Repair Services — Birmingham City Council,Facilities Maintenance & Repair,541512,"$500,000–$1,000,000",Jani-King International,5 Years,2026-09-21,2026-09-19,2027-08-15,2025-10-24,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.birmingham.gov.uk/procurement,procurement@birmingham.gov.uk,+44 121 303 9944,Primary: Jani-King International; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00197,Solano County — Purchasing Services,County,"Fairfield, CA",US,Temporary Staffing & Workforce Solutions — Solano County,Staffing & Temporary Labor,484110,"$300,000–$500,000",Local Independent Vendor,1 Year,2026-06-15,2026-09-30,2026-10-23,2024-10-25,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.solanocounty.com/depts/csa/purchasing/,purchasing@solanocounty.com,(707) 784-6100,Primary: Local Independent Vendor; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Spreadsheet-based vendor management — CRM integration opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00204,California Department of Education (CDE),State,"Sacramento, CA",US,AI & Process Automation Implementation Services — California Department of Education (CDE),AI & Automation Implementation,561612,"$2,500,000–$5,000,000",Jan-Pro Franchising International,1 Year,2026-08-04,2026-10-02,2028-02-14,2026-01-18,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.cde.ca.gov/re/di/oi/,cde.procurement@cde.ca.gov,(916) 319-0800,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00223,Contra Costa County — Purchasing,County,"Martinez, CA",US,Records Management & Document Digitization Services — Contra Costa County,Records Management & Digitization,562111,"$300,000–$500,000",Unknown/No Incumbent,1 Year + 4 Options,2026-08-12,2026-08-24,2027-04-24,2024-12-04,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.contracosta.ca.gov/1354/Purchasing,purchasing@contracosta.ca.gov,(925) 335-1050,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00226,Birmingham City Council — Procurement,Municipal,"Birmingham, ENG",UK,Professional Consulting Services — Birmingham City Council,Consulting & Professional Services,493110,"$300,000–$500,000",Sodexo USA,3 Years,2026-09-01,2026-09-19,2027-02-01,2025-11-28,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.birmingham.gov.uk/procurement,procurement@birmingham.gov.uk,+44 121 303 9944,Primary: Sodexo USA; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00227,California Department of Corrections (CDCR),State,"Sacramento, CA",US,Electrical Maintenance & Repair Services — California Department of Corrections (CDCR),Electrical Services,561720,"$25,000–$75,000",G4S Secure Solutions,2 Years,2026-07-10,2026-07-22,2028-05-05,2024-06-26,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.cdcr.ca.gov/procurement/,cdcr.procurement@cdcr.ca.gov,(916) 445-7682,Primary: G4S Secure Solutions; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00232,California Department of Corrections (CDCR),State,"Sacramento, CA",US,Environmental Compliance & Remediation Services — California Department of Corrections (CDCR),Environmental Compliance Services,484110,"$150,000–$300,000",G4S Secure Solutions,3 Years + 2 Options,2026-08-07,2026-08-26,2026-11-18,2026-04-10,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.cdcr.ca.gov/procurement/,cdcr.procurement@cdcr.ca.gov,(916) 445-7682,Primary: G4S Secure Solutions; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00233,NASA — Procurement Division,Federal,"Washington, DC",US,AI & Process Automation Implementation Services — NASA,AI & Automation Implementation,561612,"$5,000,000–$10,000,000",Pitney Bowes Inc.,5 Years,2026-08-27,2026-11-23,2028-04-03,2024-12-27,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://procurement.nasa.gov,nasaprocure@nasa.gov,(202) 358-0000,Primary: Pitney Bowes Inc.; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Spreadsheet-based vendor management — CRM integration opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00234,US Postal Service (USPS) — Procurement,Federal,"Washington, DC",US,Facilities Maintenance & Repair Services — US Postal Service (USPS),Facilities Maintenance & Repair,238320,"$2,500,000–$5,000,000",Stericycle Inc.,1 Year,2026-08-27,2026-11-08,2027-12-20,2025-06-04,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://about.usps.com/doing-business/,uspsprocure@usps.gov,(202) 268-2000,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual invoice processing — AI automation saves 40+ hours/month,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00240,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,Custodial Services Contract — Victorian Government,Janitorial & Custodial Services,562111,"$300,000–$500,000",Regional Service Provider,1 Year + 4 Options,2026-09-05,2026-10-26,2027-02-05,2025-01-22,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: Regional Service Provider; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Manual contract renewal tracking — automated renewal system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00242,NASA — Procurement Division,Federal,"Washington, DC",US,Transportation & Logistics Services — NASA,Transportation & Logistics,541512,"$500,000–$1,000,000",Securitas Security Services USA,1 Year + 4 Options,2026-08-03,2026-09-05,2027-07-21,2024-09-22,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://procurement.nasa.gov,nasaprocure@nasa.gov,(202) 358-0000,Primary: Securitas Security Services USA; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-00245,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,Fleet Maintenance & Vehicle Repair Services — NHS Supply Chain,Fleet Maintenance & Vehicle Services,562111,"$75,000–$150,000",Booz Allen Hamilton,2 Years,2026-09-07,2026-10-08,2027-08-11,2026-01-04,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
