lead_id,company_name,sector,city,county,state,address,phone,email,website,linkedin,owner_name,decision_maker_role,company_size_estimate,local_footprint,operational_status,pain_points,likely_subcontracting_needs,technology_weakness,buying_trigger,lead_quality_score,urgency_score,estimated_contract_value,outreach_angle,best_first_contact,follow_up_cadence,notes,status,assigned_to
SC-0001,[Research Required] Property Management Company 1 — Vallejo,Property Management,Vallejo,Solano County,CA,"[Research Required] Vallejo, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Contractor reliability, documentation gaps, compliance exposure","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",8,5,"$8,000 - $35,000/yr",Lead with compliance risk and contractor verification protocol,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0040,[Research Required] Commercial Real Estate Company 1 — Rio Vista,Commercial Real Estate,Rio Vista,Solano County,CA,"[Research Required] Rio Vista, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Vendor coordination, maintenance tracking, lease compliance","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$10,000 - $50,000/yr",Lead with operational cost reduction and vendor management,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0041,[Research Required] Commercial Real Estate Company 2 — Rio Vista,Commercial Real Estate,Rio Vista,Solano County,CA,"[Research Required] Rio Vista, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Vendor coordination, maintenance tracking, lease compliance","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$10,000 - $50,000/yr",Lead with operational cost reduction and vendor management,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0042,[Research Required] Commercial Real Estate Company 3 — Rio Vista,Commercial Real Estate,Rio Vista,Solano County,CA,"[Research Required] Rio Vista, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Vendor coordination, maintenance tracking, lease compliance","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$10,000 - $50,000/yr",Lead with operational cost reduction and vendor management,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0043,AAA Courier,Warehousing,Vallejo,Solano County,CA,"155 Tahoe Dr, Vacaville, CA 95687",(707) 446-6967,[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0044,BSB Transport,Warehousing,Vallejo,Solano County,CA,"106 Gatehouse Ct, Vacaville, CA 95687",(541) 244-2429,[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0045,Rapid Express Courier Systems,Warehousing,Vallejo,Solano County,CA,"[verify], Vallejo, CA",707-526-7633,[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0046,G & C Trucking,Warehousing,Benicia,Solano County,CA,"1108 Windsurf Ct, Fairfield, CA 94533",(415) 297-3797,[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0047,Yandell Truckaway,Warehousing,Benicia,Solano County,CA,"360 Industrial Court, Benicia, CA 94510",(877) 750-0012,[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0048,Fasttruck Delivery Service,Warehousing,Benicia,Solano County,CA,"738 Beechwood Ave, Vallejo, CA 94591",(510) 375-7996,[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0049,Button Transportation,Warehousing,Fairfield,Solano County,CA,"7000 Button Lane, Dixon, CA 95620",(707) 678-1983,[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0050,Benjamin's Transfer Inc.,Warehousing,Fairfield,Solano County,CA,"7000 Button Lane, Dixon, CA 95620",(707) 678-1996,[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0051,Godspeed Courier,Warehousing,Fairfield,Solano County,CA,"[verify], Vallejo, CA",[verify],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0052,Modern Express,Warehousing,Vacaville,Solano County,CA,"[verify], Vallejo, CA",[verify],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0053,McBrides Delivery,Warehousing,Vacaville,Solano County,CA,"[verify], Vacaville, CA",[verify],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Inventory management, safety compliance, workforce deployment","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$15,000 - $75,000/yr",Lead with workforce deployment and safety compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
